class,tweet
1,Got ketchup on my swim trunks Sum bitch
1,fr mane on some 100 shit cuff her if she made you that happy in one night cause these hoes for everybody fr
1,niggas bugging if they think my bitch ain t gunna tell me something HA
2,One more from Yankees wouldn t be letting Polanco sit in minor leagues because they re all about w 8230
1,Kobe calls Dwight Howard a bitch ass nigga 128514 128514
1,bitch bye 128514 Dawg look at this shit
1,Biggie was and always will be the flyest cunt in rap biggie
1,u want me to panda express so someone Can break up the like fuck stick to plan and go to Plano get that bitch out your blood
1,real shit bro yo hoe told me if Smoothie King had straws i ca fuck
1,Really Bro that retard even missed the point of GreenEggs amp Ham It means don t knock it til ya try it
1,8220 Viet goddamn nam that s what happened Go get me a beer bitch 8221
1,If she hates being kissed in the mouth she a hoe Tell me different
1,Real niggas treat me with respect and you re a pussy nigga
2,it s not ghetto you fool
1,Yo hoe is like a tick so she hunting for a blood
1,He s like 30 something year old talking back to my mom amp taking my uncles truck without permission like bitch you need to fucken relax
1,So my mom told me she put my drug paraphernalia in the trash The shitty life of a stoner with a cop mom Im pretty upset
1,Apple TV got the NFL channel on that bitch I m pretty sure they re all on there I ve watched a couple
2,Free wop
1,feel like im at home when im in dis bitch
2,Jets Bills and Dolphins all win How does sole possession of last place feel Mr Belichick
1,Please control yo hoe 128514 128514
0,your getting blocked faggot
1,Mr nvr get no pussy u a virginnnn
2,OVO 8220 amp kendrick lamar still trash 8221
1,Boys get thirsty and grimey for a girl no pussy getting ass niggas
1,amen little mama y does this old southern country bitch like you so much I don t know but I do
1,If her mom was is a hoe then she s most likely a hoe too Where do you think she learned it from
1,Waka bitch bad fr
1,fuck yo bitch ass
1,Aint no pussy better then perk pussy
1,I heard them same pussy niggas hatin
1,if we re dating don t be a sensitive bitch when i insult you i expect to be insulted back
1,Bulls still not winning the title with this bland ass offense Pau still a pussy No darkskin niggas in the starting line u 8230
1,Claim to be a boss but you a lil broke bitch 128514
0,You some type of special faggot if you bring chocolate Swishers to a smoke session
1,If you aint fucking me feeding me or supporting me YOUR OPINION is irrelevant bitch
1,I wonder if that bitch dead yet
1,Just started my upgrade for the level 2 dark elixer drill 1 500 000 elixer That was a bitch to get
1,poor 5SOS has annoying ass cunts as fans They don t care about you at all you know
1,Rt for a Hdm everybody 128514 128514 128514 128514 block bitches too
2,There should be a side trip into DC to Charlie Palmers during CPAC
1,If you LIKE chocolate or sodapop and you tweet bad about HappyColumbusDay YOU ARE A FUCKIN retard HYPOCRITE gt
1,I love Asian bitches
1,I hate bitches that wear those fake ass ray bans they re only 100 stop being cheap
2,If train officers that are wearing body armor stand back to watch the smoke clear Why does every gun ho wanna be
2,Naw I m trash Keep ya pity hugs 128530 128133
2,Diaval gets a pass by virtue of mostly being a bird
2,8220 I play soccer cheat on girls and wear khaki coloured cargos haircut yes lmfao
1,When bitches you don t like talk to you at work workproblems workflow byebitch
1,bitches 128530
1,128514 128514 128514 128514 128514 yeah I read yo shit to fast bitch
1,Ok this is funny A proud liberal who wants to end racism calls Tim Scott an Uncle Tom Lolz lib idiots tcot
1,If YA bitch ex is a nigga u think is lame u might be lame for having a lame nigga old bitch
1,5sos be like come hang out with us but not if u fugly oh and side hoes to the left thnx
1,Idgaf I have my coon moments
1,bitch
1,Y all bitches is fake as shit
1,Fuck her pussy 127797 128049 fuck her mouth 127797 128069 fuck her ass 127797 128052 cause she nasty
1,Do y all remember when Twitter took away verified check after Chris Brown broke up with her lmao stupid bitch
1,8220 I m sorry I offended you when I called you a bitch I honestly thought you knew 8221 128514 128514 128514 128514 128514
1,I meant bitch I am scum
1,Ahmed s moms bomb pussy gt gt gt
1,How this ugly ass nigga gets more pussy than me
1,All the hoes I did have now they decided they wanted to be wifey type draya fuck all that up
1,How you look like big bad mama but make fun of a pretty bitch wow where they do that at
1,Homeee fag
1,bitch got me acting crazy as hell lately
1,8220 Oomf a fake bitch ass nigga point blank period Smh 8221 AWWWW SHITTTTTTT
1,I m not Hollywood at all my nig u brought me to twitter n bounced
1,I have to stop using bitch so often in my everyday conversations
1,we need to pile some hoes in the back of Ross car
1,ugly bitch has blood on her hands for her whore ways
1,Mahammad was a bitch Cause I said so
2,10 birds your grandkids may never see thanks to climate change Climate
1,These bitches need to get out of bed and I ll make them cheeseburgers ImAHomie
1,Why do yall bitches act so childish
1,mom why can t u just accept me for the bad bitch i am
1,Ion fight but it aint no pussy in my heart nigga ion fear nobody but god loose win or draw
1,this niggah be lying 128514
1,Yall can stop ing that whataburger shit too cuz I m still gon eat there Shouldn t have ordered the chicken dumb bitch
1,mannn Mexicans in Houston LOVE their high school freshman hoes
1,nigga grow some balls and concentrate pussy
1,Going hard bitch swear I m on my job throw a quake in the air call that shit a lob
1,All i kno is make them hoes cone joints
1,lol nah hoes we dealt with it so will y all 128128
2,glenladen got life flight to osu and they are saving him don t mess with the birds RESPECT
1,Real shit I love eating pussy
1,don t let idiots that can t even spell retarded get you down
1,oh you cute you fancy bitch
2,Lmao they all trash before amp after 128530 128557
1,Its not always good to have haters sometimes you re just a stupid bitch
2,I don 8217 t understand how it 8217 s weak to give anything to Jeter when the Astros barely have any history with the Yankees
1,128553 cunt
1,Shittin on all my old hoes
1,It s never too late to tag a bitch
1,xfactorau sick of guys who sing like pussies Where are the rock type men
1,All I want is bitches big booty bitches
2,Their gotta be a loaded lux vs Murda mook 3
1,I hate these Mo ne Davis commercials Bitch is gonna end up either a dyke or a loser like every other female
1,Some of these sex gifs are fucking retarded
1,Treatin yo hoe like she yo bestfriend Like thats wifey
1,I m getting tired of these same ol no hope broke bitches No job all they wanna do is twerk and smoke Swishers
1,lol nigga just walk in that hoe looking for girls don t even wanna buy nothing
0,I wanna sleep but I m outside with this nigger lol trying to hang him
0,You gots da BET and da MSNBC wit dat colored reverend who only listen to coloreds What else I missing
1,I was bout to smack a bitch
1,Cousins looking for bitches I hope THE FUCK IS THIS
1,I got bitches on my dick They just ain t here yet nigga
1,It s okay for Michael Sam to mock Manziel but if Johnny mocked Sam by pretending to have a dick in his mouth he d get a 8230
2,could be wearing a trash bag and she d still be the stylish and coolest human I know
2,naah da twitter bird 128542
1,I just wanna travel the world with my bitches 128553
1,Some of y all females undercover hoes
1,Cuh this is our SCRUM 9994 FallSevens DisTONGA NiniWubbsMe We re finna smash some bitches 128170 128079 Rugby
1,Ma bottom bitch cotton pick if I tell her too she give me money all yo hoe give you is attitude
1,Deep in my pussy were your tongue should be Dial 911 if you need halp
1,Guys so quick to talk shit to a bitch they would kiss ass to
1,Sloppy ignorance in all my pockets 128176 128176 128176 Come here lil bitch I want sloppy toppy 128069 128166
1,You always say we dont love these hoes yet yo girl a hoe
1,k niggah do u evem shmoke
1,just like a Velcro headed moon cricket to say fucking jungle bunny
1,I hate texting boring bitches
1,Hugh Hefner has lived the life that most of us men only dream of The man is 88 and still gettin all the pussy he wants
1,Warm that pussy up
1,Today I told a woman that she was the quintessential embodiment of sexual femininity How am I not drowning in pussy
2,Gotta get my superbowl shirt at the cleaners then we hitting the big bird
1,Bruh Chichi go months to years without seeing me and she still the bae You basic ass bitches can t go 2 missed calls with 8230
1,Son of a bitch
1,Ocho is approaching bitches
1,It s hard being a real nigga when these niggas got bitch tendencies
1,Niggas got a girl why the fuck you asking girls to text you hoes man hoes
2,Making up Drake disses gt gt cant wait to call it trash and tell everyone that B L U will forver be the goat out of LA
1,I swear to god some guys are bigger bitches than girls
1,Kevin Love out here bein a hoe Just let the world know u gonna be a Laker 2015 season dawg
1,I always look like such a bitch
1,Life is a bitch and harsh enough Guys need a girl that will make them feel better and help relieve some of the stress 8230
1,bitch am dumb bitch am smarter than yo fat Peter Griffin looking ass
1,Hahahaa so people can t parent differently Twitter is fuckin trash ahahahha
1,Why are pussy farts so embarrassing 128514 128557 128557
1,Them hoes gone be called strvp
